Price,Year of built,Size(m2),Floor,HeatingType,N_elevators,N_FacilitiesNearBy(Park),N_SchoolNearBy(Total)
77876,1992,32.9805792,13,individual_heating,10,1,17
77876,1992,32.9805792,15,individual_heating,10,1,17
78318,1992,59.82955776,2,individual_heating,8,0,14
78318,1993,59.82955776,5,individual_heating,20,0,17
78318,1992,59.82955776,16,individual_heating,8,0,14
78318,1997,59.82955776,10,individual_heating,4,1,7
78318,1992,53.51215104,13,individual_heating,10,1,17
78761,1993,59.82955776,3,individual_heating,20,0,17
78761,1997,59.82955776,9,individual_heating,4,1,7
78761,1993,59.82955776,8,individual_heating,20,0,17
78761,1992,53.51215104,12,individual_heating,10,1,17
78761,1992,53.51215104,15,individual_heating,10,1,17
78761,1997,51.83989632,8,individual_heating,4,1,7
78761,1992,32.9805792,6,individual_heating,10,1,17
78761,1992,32.9805792,15,individual_heating,10,1,17
79203,1992,53.51215104,13,individual_heating,10,1,17
79646,1993,59.82955776,4,individual_heating,20,0,17
79646,1992,59.82955776,10,individual_heating,8,0,14
79646,1993,59.82955776,17,individual_heating,20,0,17
79646,1993,59.82955776,18,individual_heating,20,0,17
79646,1993,59.82955776,15,individual_heating,20,0,17
79646,1993,59.82955776,5,individual_heating,20,0,17
79646,1992,59.82955776,9,individual_heating,8,0,14
79646,1993,59.82955776,10,individual_heating,20,0,17
79646,1993,59.82955776,8,individual_heating,20,0,17
79646,1992,59.82955776,14,individual_heating,8,0,14
79646,2005,53.14053888,19,individual_heating,0,0,15
79646,2005,53.14053888,11,individual_heating,0,0,15
79646,1992,84.91337856,1,individual_heating,8,0,14
79646,1992,59.82955776,4,individual_heating,8,0,14
79646,1993,59.82955776,2,individual_heating,20,0,17
79646,1985,54.53408448,10,individual_heating,2,1,4
79646,1992,32.9805792,15,individual_heating,10,1,17
79646,1992,32.9805792,6,individual_heating,10,1,17
79646,1992,32.9805792,7,individual_heating,10,1,17
79646,2014,26.75607552,2,individual_heating,0,1,8
79646,1992,32.9805792,4,individual_heating,10,1,17
79646,1992,32.9805792,13,individual_heating,10,1,17
80088,1992,59.4579456,6,individual_heating,10,1,17
80088,1997,51.83989632,13,individual_heating,4,1,7
80530,1993,59.82955776,2,individual_heating,20,0,17
80530,1992,59.82955776,15,individual_heating,8,0,14
80530,1993,59.82955776,1,individual_heating,20,0,17
80530,2005,53.14053888,10,individual_heating,0,0,15
80530,1992,32.9805792,10,individual_heating,10,1,17
80973,1992,59.82955776,11,individual_heating,8,0,14
81415,1993,59.82955776,7,individual_heating,20,0,17
81415,1992,53.51215104,14,individual_heating,10,1,17
81415,2014,19.78834752,14,individual_heating,0,1,8
81415,1992,32.9805792,14,individual_heating,10,1,17
81415,1992,32.9805792,6,individual_heating,10,1,17
81415,1992,32.9805792,7,individual_heating,10,1,17
81858,1992,59.82955776,16,individual_heating,8,0,14
81858,1992,32.9805792,11,individual_heating,10,1,17
82035,1992,59.82955776,18,individual_heating,8,0,14
82300,1993,59.82955776,8,individual_heating,20,0,17
82300,1993,59.82955776,18,individual_heating,20,0,17
82300,1992,59.82955776,18,individual_heating,8,0,14
82300,1992,59.82955776,18,individual_heating,8,0,14
82300,1992,59.82955776,12,individual_heating,8,0,14
82300,1993,59.82955776,6,individual_heating,20,0,17
82300,1993,59.82955776,8,individual_heating,20,0,17
82300,1997,59.82955776,10,individual_heating,4,1,7
82300,1992,53.51215104,4,individual_heating,10,1,17
82300,1997,59.82955776,3,individual_heating,4,1,7
82300,1992,32.9805792,2,individual_heating,10,1,17
82743,1993,59.82955776,16,individual_heating,20,0,17
83185,1992,59.82955776,13,individual_heating,8,0,14
83185,1993,59.82955776,6,individual_heating,20,0,17
83185,1997,59.82955776,13,individual_heating,4,1,7
83185,1993,59.82955776,20,individual_heating,20,0,17
83185,1992,59.82955776,9,individual_heating,8,0,14
83185,1993,59.82955776,2,individual_heating,20,0,17
83185,1992,59.82955776,16,individual_heating,8,0,14
83185,1986,50.81796288,2,individual_heating,2,1,13
83628,1993,59.82955776,4,individual_heating,20,0,17
83628,1993,59.82955776,16,individual_heating,20,0,17
83628,1993,59.82955776,2,individual_heating,20,0,17
83628,1986,47.19474432,11,individual_heating,2,1,13
83902,2014,26.75607552,2,individual_heating,0,1,8
84070,1993,59.82955776,3,individual_heating,20,0,17
84070,1993,59.82955776,21,individual_heating,20,0,17
84070,1993,59.82955776,6,individual_heating,20,0,17
84070,1993,59.82955776,7,individual_heating,20,0,17
84070,1993,59.82955776,12,individual_heating,20,0,17
84070,1993,59.82955776,3,individual_heating,20,0,17
84070,1992,84.91337856,3,individual_heating,8,0,14
84070,1993,59.82955776,21,individual_heating,20,0,17
84070,1992,59.82955776,6,individual_heating,8,0,14
84070,1993,59.82955776,1,individual_heating,20,0,17
84070,1993,59.82955776,9,individual_heating,20,0,17
84070,1992,53.51215104,13,individual_heating,10,1,17
84070,1997,59.82955776,6,individual_heating,4,1,7
84070,1992,59.4579456,5,individual_heating,10,1,17
84070,1992,53.51215104,13,individual_heating,10,1,17
84070,1986,47.19474432,3,individual_heating,2,1,13
84070,2014,26.75607552,2,individual_heating,0,1,8
84070,2014,25.36252992,16,individual_heating,0,1,8
84513,1993,59.82955776,7,individual_heating,20,0,17
84513,1993,59.82955776,1,individual_heating,20,0,17
84955,1993,59.82955776,15,individual_heating,20,0,17
84955,1993,59.82955776,15,individual_heating,20,0,17
84955,1993,59.82955776,11,individual_heating,20,0,17
84955,1993,59.82955776,13,individual_heating,20,0,17
84955,1993,59.82955776,16,individual_heating,20,0,17
84955,1992,59.82955776,5,individual_heating,8,0,14
84955,1992,59.4579456,3,individual_heating,10,1,17
84955,1997,39.9483072,5,individual_heating,4,1,7
85132,1993,59.82955776,17,individual_heating,20,0,17
85398,1993,59.82955776,17,individual_heating,20,0,17
85398,1997,59.82955776,10,individual_heating,4,1,7
85840,1993,59.82955776,17,individual_heating,20,0,17
85840,1993,59.82955776,15,individual_heating,20,0,17
85840,1993,59.82955776,9,individual_heating,20,0,17
85840,1997,59.82955776,11,individual_heating,4,1,7
85840,1992,59.4579456,15,individual_heating,10,1,17
85840,1992,53.51215104,2,individual_heating,10,1,17
86283,1993,59.82955776,12,individual_heating,20,0,17
86283,1985,54.53408448,5,individual_heating,2,1,4
86725,1993,59.82955776,15,individual_heating,20,0,17
86725,1992,59.82955776,13,individual_heating,8,0,14
86725,1993,59.82955776,12,individual_heating,20,0,17
86725,1993,59.82955776,8,individual_heating,20,0,17
86725,1993,59.82955776,8,individual_heating,20,0,17
86725,1992,59.82955776,7,individual_heating,8,0,14
86725,1997,59.82955776,13,individual_heating,4,1,7
86725,1985,54.53408448,5,individual_heating,2,1,4
86725,1997,51.83989632,15,individual_heating,4,1,7
86725,1985,54.53408448,6,individual_heating,2,1,4
86725,1992,32.9805792,12,individual_heating,10,1,17
86725,1992,32.9805792,1,individual_heating,10,1,17
87610,1993,59.82955776,14,individual_heating,20,0,17
87610,1993,59.82955776,2,individual_heating,20,0,17
87610,1997,59.82955776,11,individual_heating,4,1,7
87610,1986,47.19474432,4,individual_heating,2,1,13
88318,2014,26.75607552,2,individual_heating,0,1,8
88318,2014,26.75607552,2,individual_heating,0,1,8
88495,1993,59.82955776,19,individual_heating,20,0,17
88495,1993,59.82955776,11,individual_heating,20,0,17
88495,1993,59.82955776,3,individual_heating,20,0,17
88495,1993,59.82955776,10,individual_heating,20,0,17
88495,2005,53.14053888,2,individual_heating,0,0,15
88495,1992,59.82955776,14,individual_heating,8,0,14
88495,1992,59.82955776,19,individual_heating,8,0,14
88495,1992,59.82955776,17,individual_heating,8,0,14
88495,1997,59.82955776,13,individual_heating,4,1,7
88495,1997,59.82955776,14,individual_heating,4,1,7
88495,1992,59.4579456,5,individual_heating,10,1,17
88495,1992,59.4579456,15,individual_heating,10,1,17
88495,1997,39.9483072,10,individual_heating,4,1,7
88495,2014,26.75607552,2,individual_heating,0,1,8
88495,1985,54.53408448,8,individual_heating,2,1,4
88938,1992,53.51215104,13,individual_heating,10,1,17
89380,1993,59.82955776,3,individual_heating,20,0,17
89380,1992,59.82955776,12,individual_heating,8,0,14
89380,1992,59.82955776,19,individual_heating,8,0,14
89380,1992,32.9805792,4,individual_heating,10,1,17
90265,1993,59.82955776,18,individual_heating,20,0,17
90265,1993,59.82955776,11,individual_heating,20,0,17
90265,1993,59.82955776,15,individual_heating,20,0,17
90265,1993,59.82955776,15,individual_heating,20,0,17
90265,1993,59.82955776,21,individual_heating,20,0,17
90265,1993,59.82955776,17,individual_heating,20,0,17
90265,1997,59.82955776,13,individual_heating,4,1,7
90707,1993,59.82955776,6,individual_heating,20,0,17
90707,1993,59.82955776,8,individual_heating,20,0,17
90707,1993,59.82955776,9,individual_heating,20,0,17
90707,1993,59.82955776,9,individual_heating,20,0,17
90707,1997,84.91337856,1,individual_heating,4,1,7
91150,1993,59.82955776,20,individual_heating,20,0,17
91150,1993,59.82955776,18,individual_heating,20,0,17
91150,1986,84.5417664,13,individual_heating,2,1,13
91150,1993,59.82955776,8,individual_heating,20,0,17
91150,1993,59.82955776,14,individual_heating,20,0,17
91150,1992,59.82955776,11,individual_heating,10,1,17
91592,1993,59.82955776,10,individual_heating,20,0,17
91592,1993,59.82955776,16,individual_heating,20,0,17
91592,1993,59.82955776,4,individual_heating,20,0,17
91592,1992,53.51215104,8,individual_heating,10,1,17
92035,1993,59.82955776,20,individual_heating,20,0,17
92035,1993,59.82955776,15,individual_heating,20,0,17
92035,1993,59.82955776,8,individual_heating,20,0,17
92035,1993,59.82955776,10,individual_heating,20,0,17
92035,1993,59.82955776,11,individual_heating,20,0,17
92035,1993,59.82955776,18,individual_heating,20,0,17
92035,1993,59.82955776,9,individual_heating,20,0,17
92035,1993,59.82955776,3,individual_heating,20,0,17
92035,1993,59.82955776,10,individual_heating,20,0,17
92035,1993,59.82955776,6,individual_heating,20,0,17
92035,1993,59.82955776,8,individual_heating,20,0,17
92035,1993,59.82955776,19,individual_heating,20,0,17
92831,2014,25.0838208,13,individual_heating,0,1,8
92920,1993,59.82955776,18,individual_heating,20,0,17
92920,1986,84.5417664,11,individual_heating,2,1,13
92920,1980,98.4772224,2,individual_heating,20,0,17
92920,1993,59.82955776,12,individual_heating,20,0,17
92920,1986,84.5417664,12,individual_heating,2,1,13
92920,2005,53.14053888,3,individual_heating,0,0,15
92920,1993,59.82955776,16,individual_heating,20,0,17
92920,1993,59.82955776,3,individual_heating,20,0,17
92920,1993,59.82955776,19,individual_heating,20,0,17
92920,1993,59.82955776,4,individual_heating,20,0,17
92920,1992,59.82955776,14,individual_heating,8,0,14
92920,1997,59.82955776,13,individual_heating,4,1,7
92920,1997,59.82955776,15,individual_heating,4,1,7
92920,1992,53.51215104,1,individual_heating,10,1,17
92920,1985,54.53408448,10,individual_heating,2,1,4
92920,2014,26.75607552,3,individual_heating,0,1,8
93097,2014,26.75607552,3,individual_heating,0,1,8
93362,1986,84.5417664,7,individual_heating,2,1,13
93362,1993,59.82955776,13,individual_heating,20,0,17
93362,1985,54.53408448,5,individual_heating,2,1,4
93805,1986,84.5417664,11,individual_heating,2,1,13
93805,1985,54.53408448,7,individual_heating,2,1,4
94690,1986,84.5417664,16,individual_heating,2,1,13
94690,1993,59.82955776,7,individual_heating,20,0,17
94690,1993,59.82955776,9,individual_heating,20,0,17
94690,1986,84.5417664,12,individual_heating,2,1,13
94690,1993,59.82955776,14,individual_heating,20,0,17
94690,1992,59.82955776,15,individual_heating,8,0,14
94690,1986,47.19474432,2,individual_heating,2,1,13
94690,1992,32.9805792,8,individual_heating,10,1,17
94955,1985,62.80245504,6,individual_heating,2,1,4
95132,1986,84.5417664,15,individual_heating,2,1,13
95132,1992,59.82955776,7,individual_heating,10,1,17
95221,2014,25.73414208,16,individual_heating,0,1,8
95575,1993,59.82955776,14,individual_heating,20,0,17
95575,1993,59.82955776,7,individual_heating,20,0,17
95575,1993,59.82955776,19,individual_heating,20,0,17
95575,1993,59.82955776,19,individual_heating,20,0,17
95575,1993,59.82955776,12,individual_heating,20,0,17
95575,1993,59.82955776,18,individual_heating,20,0,17
95575,1993,59.82955776,13,individual_heating,20,0,17
95575,1993,59.82955776,1,individual_heating,20,0,17
95575,1997,59.82955776,9,individual_heating,4,1,7
96017,2014,26.75607552,4,individual_heating,0,1,8
96017,2014,26.75607552,5,individual_heating,0,1,8
96017,2014,26.75607552,4,individual_heating,0,1,8
96017,2014,26.75607552,6,individual_heating,0,1,8
96460,1993,59.82955776,17,individual_heating,20,0,17
96460,1993,59.82955776,13,individual_heating,20,0,17
96460,1993,59.82955776,10,individual_heating,20,0,17
96460,1993,59.82955776,12,individual_heating,20,0,17
96460,1993,59.82955776,1,individual_heating,20,0,17
96460,1992,59.4579456,7,individual_heating,10,1,17
96469,2013,39.57669504,1,individual_heating,14,1,11
96469,2013,39.57669504,1,individual_heating,14,1,11
96902,1993,59.82955776,7,individual_heating,20,0,17
97345,1993,59.82955776,17,individual_heating,20,0,17
97345,1993,59.82955776,11,individual_heating,20,0,17
97345,2005,53.14053888,8,individual_heating,0,0,15
97345,2005,53.14053888,6,individual_heating,0,0,15
97345,2006,59.08633344,1,individual_heating,0,0,9
97345,1986,73.67211072,16,individual_heating,2,1,13
97345,1993,59.82955776,17,individual_heating,20,0,17
97345,1993,59.82955776,7,individual_heating,20,0,17
97345,2005,53.14053888,10,individual_heating,0,0,15
97345,1993,59.82955776,10,individual_heating,20,0,17
97345,1992,84.91337856,18,individual_heating,8,0,14
97345,1997,51.83989632,10,individual_heating,4,1,7
97345,1986,47.19474432,8,individual_heating,2,1,13
97345,1986,47.19474432,7,individual_heating,2,1,13
97345,1986,41.89927104,7,individual_heating,2,1,13
98230,1993,59.82955776,12,individual_heating,20,0,17
98407,2014,26.75607552,5,individual_heating,0,1,8
98477,2013,39.57669504,2,individual_heating,14,1,11
98477,2013,39.57669504,2,individual_heating,14,1,11
98761,2014,26.75607552,13,individual_heating,0,1,8
99115,1993,59.82955776,7,individual_heating,20,0,17
99115,1992,53.51215104,12,individual_heating,10,1,17
99115,2014,26.75607552,7,individual_heating,0,1,8
99539,2013,39.57669504,3,individual_heating,14,1,11
99539,2013,39.57669504,3,individual_heating,14,1,11
99539,2013,39.57669504,3,individual_heating,14,1,11
99557,1993,59.82955776,1,individual_heating,20,0,17
99557,2014,26.75607552,7,individual_heating,0,1,8
99823,2014,26.75607552,15,individual_heating,0,1,8
99823,2014,26.75607552,16,individual_heating,0,1,8
100000,1986,84.5417664,16,individual_heating,2,1,13
100000,1993,59.82955776,13,individual_heating,20,0,17
100000,1992,59.82955776,10,individual_heating,8,0,14
100000,1997,59.82955776,14,individual_heating,4,1,7
100000,1992,53.51215104,12,individual_heating,10,1,17
100000,1986,47.19474432,10,individual_heating,2,1,13
100000,2014,26.75607552,4,individual_heating,0,1,8
100592,2013,39.57669504,4,individual_heating,14,1,11
100884,2005,53.14053888,14,individual_heating,0,0,15
100884,1993,59.82955776,11,individual_heating,20,0,17
100884,2014,26.75607552,8,individual_heating,0,1,8
100884,1986,47.19474432,10,individual_heating,2,1,13
101327,1993,59.82955776,11,individual_heating,20,0,17
101327,2014,26.75607552,14,individual_heating,0,1,8
101548,2013,39.57669504,5,individual_heating,14,1,11
101548,2013,39.57669504,5,individual_heating,14,1,11
101548,2013,39.57669504,6,individual_heating,14,1,11
101769,1997,84.91337856,4,individual_heating,4,1,7
101769,1992,84.91337856,9,individual_heating,8,0,14
101769,1992,59.82955776,10,individual_heating,8,0,14
101769,1992,59.82955776,11,individual_heating,10,1,17
101769,1992,53.51215104,4,individual_heating,10,1,17
101769,1992,53.51215104,1,individual_heating,10,1,17
101769,2014,26.75607552,8,individual_heating,0,1,8
101769,2014,26.75607552,7,individual_heating,0,1,8
101769,2014,26.75607552,8,individual_heating,0,1,8
101769,2014,26.75607552,6,individual_heating,0,1,8
101769,1986,47.19474432,11,individual_heating,2,1,13
101769,2014,26.75607552,5,individual_heating,0,1,8
101769,2014,26.75607552,5,individual_heating,0,1,8
101769,2014,26.75607552,5,individual_heating,0,1,8
101769,1992,53.51215104,15,individual_heating,10,1,17
102212,2005,53.14053888,12,individual_heating,0,0,15
102212,2005,53.14053888,7,individual_heating,0,0,15
102212,2014,26.75607552,13,individual_heating,0,1,8
102601,2013,39.57669504,7,individual_heating,14,1,11
102601,2013,39.57669504,9,individual_heating,14,1,11
102601,2013,39.57669504,7,individual_heating,14,1,11
102601,2013,39.57669504,8,individual_heating,14,1,11
102601,2013,39.57669504,9,individual_heating,14,1,11
102601,2013,39.57669504,7,individual_heating,14,1,11
102654,2014,26.75607552,9,individual_heating,0,1,8
102654,2014,27.03478464,9,individual_heating,0,1,8
102654,2014,26.75607552,7,individual_heating,0,1,8
103097,2005,53.14053888,2,individual_heating,0,0,15
103097,1992,59.82955776,19,individual_heating,8,0,14
103362,1992,53.51215104,11,individual_heating,10,1,17
103539,1978,83.89144512,3,individual_heating,4,0,11
103539,2005,53.14053888,13,individual_heating,0,0,15
103539,1992,53.51215104,2,individual_heating,10,1,17
103539,2014,26.75607552,11,individual_heating,0,1,8
103663,2013,39.57669504,20,individual_heating,14,1,11
103663,2013,39.57669504,15,individual_heating,14,1,11
103663,2013,39.57669504,14,individual_heating,14,1,11
103663,2013,39.57669504,14,individual_heating,14,1,11
103663,2013,39.57669504,13,individual_heating,14,1,11
103663,2013,39.57669504,10,individual_heating,14,1,11
103663,2013,39.57669504,13,individual_heating,14,1,11
103663,2013,39.57669504,12,individual_heating,14,1,11
103663,2013,39.57669504,17,individual_heating,14,1,11
